time_steps,reward ep.,length
327680,9.617053864535563,601.0
655360,10.429357630045459,601.0
983040,11.731999393686376,601.0
1310720,13.151488155210426,601.0
1638400,15.247353128484528,601.0
1966080,16.40339715432093,601.0
2293760,17.533131819162058,601.0
2621440,18.77281862979047,601.0
2949120,19.14443494156189,601.0
3276800,19.24651609571567,601.0
3604480,17.76155372280021,601.0
3932160,19.855690437384894,601.0
4259840,19.982691337945393,601.0
4587520,22.308523287434507,601.0
4915200,20.246070419412497,601.0
5242880,20.42866783332055,601.0
5570560,20.49184713559966,601.0
5898240,19.983657916400357,601.0
6225920,18.449077780980648,601.0
6553600,20.80977920404637,601.0
6881280,18.659754948877204,601.0
7208960,17.872530523879057,601.0
7536640,17.85657227971061,601.0
7864320,18.713728031158404,601.0
8192000,21.532411461706577,601.0
8519680,19.6721918009012,598.0
8847360,18.63629848566121,601.0
9175040,19.73361694588008,601.0
9502720,19.754238067168597,601.0
9830400,19.076795041976368,601.0
10158080,20.111946796914744,601.0
10485760,17.615977031173827,601.0
10813440,19.53615489485716,601.0
11141120,19.68930536667159,601.0
11468800,20.25938529690709,601.0
11796480,19.233482677724957,601.0
12124160,19.35407532953149,601.0
12451840,20.201518770784396,593.8
12779520,19.15989391427864,590.4
13107200,19.058743482277386,590.8
13434880,20.256241656081205,601.0
13762560,19.83108648952754,601.0
14090240,19.898862359749746,601.0
14417920,20.42555535018439,601.0
14745600,20.773774485845493,594.0
15073280,18.593007307846626,601.0
15400960,18.386264069308957,601.0
15728640,19.857624068841304,601.0
16056320,19.531660318583754,601.0
16384000,20.60761214977301,601.0
16711680,19.86781189971964,601.0
17039360,21.37297599095637,601.0
17367040,14.925801164303985,509.8
17694720,20.200037108944123,601.0
18022400,16.417823082526073,502.2
18350080,19.494751662278986,601.0
18677760,19.251416714141577,601.0
19005440,21.023640799060836,601.0
19333120,20.223311277949534,601.0
19660800,19.789008595479466,539.2
19988480,21.370226547375204,601.0
20316160,20.795716983756535,594.2
20643840,21.17681694170465,601.0
20971520,20.6252517175099,601.0
21299200,18.770345468079533,601.0
21626880,19.897197574064215,601.0
21954560,17.663361178993547,535.2
22282240,17.574957411122544,520.8
22609920,21.595883371174136,601.0
22937600,21.573575866129353,601.0
23265280,16.88566617956226,560.8
23592960,19.999124809470974,601.0
23920640,19.98720591321167,601.0
24248320,20.768129751867995,601.0
24576000,18.093458547359543,551.0
24903680,14.0907370635036,459.2
25231360,15.912077867906072,527.6
25559040,19.850215234216158,601.0
25886720,17.25043732080461,514.6
26214400,19.988645572341007,601.0
26542080,20.989516547780227,601.0
26869760,12.773929347508783,388.0
27197440,19.10192660609656,601.0
27525120,17.808836745087973,507.4
27852800,18.274107633872994,540.4
28180480,19.727404066158105,575.2
28508160,21.3929909889249,601.0
28835840,16.95280204914273,502.2
29163520,17.237742238165797,532.4
29491200,12.42763720261083,384.0
29818880,16.949478092445297,500.8
