time_steps,reward ep.,length
327680,8.358350174711356,118.2
655360,23.052155803505304,179.6
983040,26.750537182764322,188.8
1310720,8.701476318388911,128.4
1638400,18.585028610898036,156.4
1966080,22.644992244466835,178.0
2293760,28.16474945892143,187.6
2621440,25.21142198776382,196.0
2949120,19.439225086324264,178.0
3276800,30.66714188644113,231.2
3604480,26.944938352387567,203.6
3932160,24.558385106065877,193.6
4259840,25.648797352316677,178.8
4587520,23.23969567514808,170.0
4915200,19.178684935467338,142.8
5242880,28.477660594671118,209.2
5570560,18.89896030809618,174.0
5898240,25.048855434481084,202.4
6225920,27.51402444500992,212.0
6553600,20.317631546671105,176.4
6881280,9.676492044389452,122.8
7208960,19.69428799863916,176.4
7536640,16.08125367926558,169.6
7864320,25.77718400299981,185.2
8192000,20.680247866926788,180.8
8519680,15.909597571696466,168.8
8847360,22.8544861065084,196.8
9175040,15.972354872687902,165.6
9502720,24.653223001076935,204.0
9830400,27.118053034742864,198.4
10158080,15.905330498616394,162.0
10485760,18.64689689816141,159.6
10813440,18.813374050252573,166.0
11141120,24.461743670049454,207.2
11468800,16.31845314089158,152.0
11796480,15.367330677189631,143.6
12124160,18.28466058863979,178.8
12451840,12.174880857207675,149.6
12779520,17.580474322562306,172.0
13107200,15.301893208450997,157.6
13434880,14.994477951053408,154.0
13762560,14.535512573476282,154.0
14090240,13.351076152550352,148.0
14417920,8.579624224584396,122.4
14745600,10.027321249898172,127.2
15073280,18.006634581313932,170.8
15400960,20.879338335000828,166.8
15728640,18.83472821561649,164.8
16056320,13.747364780043512,159.6
16384000,26.134208170369742,249.2
16711680,20.51392040488193,177.2
17039360,9.413866182403154,136.0
17367040,5.861559751600934,112.0
17694720,9.780829760456255,153.6
18022400,17.37726521102615,177.6
18350080,13.070324069458115,140.8
18677760,18.096507598983614,172.0
19005440,23.091945046784286,187.2
19333120,14.86418624878496,148.4
19660800,15.744659712627172,132.8
19988480,18.995829434661438,171.2
20316160,12.265542958128663,165.6
20643840,13.155455674404356,186.8
20971520,17.01996789138406,154.0
21299200,7.296844451924239,119.6
21626880,11.389416818427765,136.8
21954560,15.7122023622357,186.8
22282240,12.717043667941478,148.0
22609920,12.835891159715388,122.8
22937600,11.875638645265061,162.0
23265280,13.549092916349418,138.4
23592960,21.09979292297418,212.8
23920640,12.768600412586839,143.6
24248320,9.914294858957058,138.8
24576000,21.486224610756388,215.2
24903680,11.087331744708107,127.2
25231360,8.070613100153034,148.8
25559040,10.641219660392494,160.0
25886720,10.207742570952586,143.2
26214400,21.118193427056344,229.6
26542080,12.372523810650193,161.2
26869760,14.797157023949733,173.2
27197440,22.34423089514418,215.6
27525120,16.06580501521349,190.0
27852800,14.291904304975333,179.2
28180480,11.55814405886877,149.2
28508160,11.638711670213876,172.8
28835840,12.415098176471982,162.8
29163520,20.26379163925219,212.0
29491200,19.63209843793124,203.6
29818880,25.85166331347481,211.6
