time_steps,reward ep.,length
5120,0.0,151.0
10240,0.0,151.0
15360,1.0,64.4
20480,0.2,132.6
25600,0.6,93.4
30720,1.0,64.4
35840,0.4,116.0
40960,0.0,151.0
46080,0.8,66.4
