time_steps,reward ep.,length
327680,53.42408941551918,185.8
655360,47.16298963810486,183.2
983040,43.71970596964329,182.8
1310720,51.42622244217532,200.8
1638400,47.63738615866414,203.6
1966080,34.32462812290792,163.2
2293760,39.62209220046195,182.8
2621440,42.98331472120073,199.6
2949120,53.341598677566445,194.8
3276800,35.78643486586286,176.0
3604480,41.8625974891393,208.8
3932160,23.88306344071055,142.4
4259840,52.08383234470373,202.4
4587520,34.50608056522336,168.4
4915200,31.4882907623802,179.6
5242880,56.66729133291152,237.6
5570560,46.341378532497615,215.6
5898240,29.004091231867097,170.8
6225920,48.29731858133848,202.0
6553600,32.73406136518794,158.0
6881280,31.203852121360278,146.8
7208960,36.83218307173866,196.4
7536640,37.938130215229066,196.8
7864320,30.971830573403576,178.8
8192000,20.432281018573065,132.4
8519680,40.309630361471626,205.6
8847360,24.851594093259077,148.0
9175040,39.9154862505598,186.0
9502720,35.14626393342104,178.8
9830400,26.13454291029567,148.0
10158080,27.457664558601344,174.8
10485760,27.591560826672406,157.2
10813440,42.657653812499326,210.4
11141120,35.71944267827082,199.2
11468800,30.345342965058922,201.2
11796480,44.055036696843466,227.2
12124160,34.204309228143714,200.8
12451840,14.080199390472663,113.2
12779520,30.067919148198627,190.4
13107200,21.675668482376246,136.8
13434880,27.556986069942838,191.2
13762560,29.254576255761084,164.4
14090240,27.907366831361646,152.8
14417920,36.413997378659275,179.2
14745600,41.05405910927449,206.8
15073280,21.568358449126304,140.8
15400960,27.221782038080306,146.0
15728640,18.860755968978417,117.6
16056320,18.764325594287158,140.0
16384000,35.89906055070562,195.6
16711680,48.10095444954031,210.8
17039360,34.11783531651311,172.4
17367040,22.683864646962228,130.4
17694720,10.874777086908733,119.6
18022400,33.43990182825784,194.8
18350080,19.46238179821637,166.8
18677760,27.966311436982483,191.2
19005440,15.962784640085687,156.4
19333120,33.014968661082484,220.4
19660800,30.32699422274821,183.6
19988480,27.466642361439103,190.4
20316160,17.911628629173464,135.2
20643840,14.01985037354682,129.6
20971520,29.13081732201406,181.6
21299200,15.546830748463275,125.6
21626880,4.926299001437104,92.8
21954560,24.995556343948362,154.0
22282240,32.365716464794374,216.0
22609920,34.255839327014215,193.2
22937600,14.57379222018823,119.2
23265280,33.36730321100899,186.0
23592960,12.444988802760188,130.4
23920640,17.40869003367708,130.8
24248320,32.552053452407335,202.4
24576000,12.123341696637798,128.8
24903680,8.423398229969163,120.0
25231360,15.169859291381783,121.2
25559040,24.38752267819791,157.6
25886720,34.124253367280275,193.6
26214400,17.213671833330142,153.6
26542080,22.206881691101025,143.6
26869760,11.631899711885055,149.2
27197440,8.535219270870101,107.6
27525120,31.038775456617437,183.6
27852800,22.221133293771768,153.2
28180480,39.907343390722005,234.8
28508160,7.16238362587454,111.2
28835840,35.78225367829295,246.0
29163520,29.59762606113905,192.8
29491200,13.102350437654968,145.2
29818880,22.6948976376569,150.8
