time_steps,reward ep.,length
327680,5.139486346604967,301.0
655360,5.602087607010659,301.0
983040,6.008750430153908,301.0
1310720,6.995622353309716,301.0
1638400,6.920345418354893,301.0
1966080,7.8480905330641635,301.0
2293760,8.935659799167691,301.0
2621440,9.180691558542346,301.0
2949120,10.209989072455759,301.0
3276800,10.485009770462264,301.0
3604480,10.622312583609347,301.0
3932160,10.590718286693013,301.0
4259840,10.412844551681399,301.0
4587520,10.568575294478125,301.0
4915200,9.858791357085773,301.0
5242880,10.635171958023708,301.0
5570560,11.154826836007445,301.0
5898240,10.06146490247534,301.0
6225920,10.343858251707662,301.0
6553600,9.498098195625744,301.0
6881280,8.218213874299256,301.0
7208960,9.71468315298345,301.0
7536640,10.327860317148867,301.0
7864320,10.706661379186533,301.0
8192000,10.534053091373123,301.0
8519680,9.461890506614832,301.0
8847360,10.356041943856056,301.0
9175040,10.46627910901301,301.0
9502720,10.254812914675657,301.0
9830400,10.319443183035323,301.0
10158080,10.332856819450864,301.0
10485760,10.007440883722046,301.0
10813440,9.635705929959016,301.0
11141120,8.8008187302572,255.6
11468800,9.206377968681572,301.0
11796480,9.794612990762953,301.0
12124160,10.209387370257854,301.0
12451840,10.465673651739712,301.0
12779520,10.300235470656846,301.0
13107200,10.226165202106353,301.0
13434880,9.932818644892544,301.0
13762560,9.518945968426161,301.0
14090240,10.223370942869334,301.0
14417920,9.73793495573833,301.0
14745600,10.219786580934684,301.0
15073280,10.564871297049562,301.0
15400960,10.025870759525585,301.0
15728640,10.834940800108106,301.0
16056320,9.580951524578634,283.6
16384000,9.170766122431392,270.0
16711680,10.094842348714979,301.0
17039360,9.574760289870312,301.0
17367040,10.502315166523406,301.0
17694720,10.608144865960105,301.0
18022400,10.110898637273023,301.0
18350080,9.270106341478469,301.0
18677760,10.354893376323105,301.0
19005440,9.771585523709179,273.4
19333120,9.833742537294405,301.0
19660800,10.641425489614715,301.0
19988480,10.559110935287174,301.0
20316160,9.32212373411429,301.0
20643840,10.31668478914656,301.0
20971520,10.48984655935973,301.0
21299200,10.654804729841242,301.0
21626880,9.917335308360034,299.4
21954560,10.45876286796728,301.0
22282240,9.847888480322705,301.0
22609920,10.641519238402505,301.0
22937600,10.22680230998029,301.0
23265280,9.725517498587047,301.0
23592960,10.228923266370076,301.0
23920640,9.873554928821111,301.0
24248320,9.408415351868618,301.0
24576000,8.23853729331389,252.8
24903680,10.678232677142969,301.0
25231360,9.6084959585702,301.0
25559040,10.277807835480486,301.0
25886720,10.084830103165938,301.0
26214400,8.90137474985342,284.4
26542080,9.844066491598294,301.0
26869760,9.378180765495141,277.4
27197440,9.592565837405415,301.0
27525120,10.34474291859247,301.0
27852800,10.119330506648414,301.0
28180480,9.061556317579672,263.4
28508160,8.776759151885376,273.2
28835840,9.691928983600102,301.0
29163520,9.869856747875309,301.0
29491200,8.970725236113475,262.0
29818880,8.823102327426632,281.2
