time_steps,reward ep.,length
327680,15.148897042446553,161.4
655360,5.335819398849958,110.0
983040,20.11156792929991,182.0
1310720,4.649863904211898,107.2
1638400,22.480943717959796,188.4
1966080,19.306717717005007,198.4
2293760,13.413741598728254,177.6
2621440,2.5003288478418666,95.6
2949120,10.447864035871342,141.6
3276800,17.36816618400742,190.4
3604480,15.771117880859904,184.0
3932160,13.714742787911296,167.2
4259840,23.739483306020126,220.0
4587520,15.721994964717192,164.0
4915200,10.685534563832288,148.0
5242880,18.320652571396288,171.6
5570560,16.19862093857298,170.0
5898240,13.876098948923172,162.4
6225920,7.652888346941149,127.6
6553600,16.96169923856883,166.0
6881280,24.970997619124837,223.2
7208960,19.197412545440187,186.4
7536640,18.75888177516638,186.0
7864320,9.722280753219806,149.2
8192000,14.172363853429175,155.2
8519680,8.659721199787239,132.4
8847360,15.731108571902357,182.0
9175040,18.62143600187979,154.0
9502720,16.117494530902874,172.4
9830400,19.45071134951017,183.2
10158080,18.604784826983753,204.0
10485760,18.991192326030134,185.2
10813440,21.65809335120968,195.6
11141120,17.894553065048434,191.2
11468800,12.908068129125406,164.0
11796480,15.433461620328595,172.0
12124160,7.45121697644002,124.0
12451840,14.543025298332736,170.4
12779520,19.53235573850076,196.4
13107200,19.100358344650182,188.0
13434880,10.149071511042262,160.4
13762560,14.163191458250221,171.6
14090240,15.503104472721258,170.4
14417920,28.760674590866664,241.6
14745600,16.514324956407844,194.8
15073280,16.27521653596016,195.6
15400960,12.608168323451713,177.6
15728640,10.262668778680041,132.8
16056320,9.753220287762348,156.0
16384000,14.061642621857875,169.6
16711680,6.785912463987932,118.8
17039360,11.933209464623141,169.6
17367040,2.089604268854004,110.4
17694720,15.314072039057496,184.4
18022400,8.666763439919919,162.4
18350080,21.759159363224505,247.6
18677760,12.804524153314693,198.8
19005440,12.838534538456054,144.4
19333120,9.257213111608753,156.4
19660800,9.164489779744049,160.0
19988480,12.079972786291268,197.6
20316160,7.407741485128531,143.6
20643840,4.877290115033049,143.2
20971520,5.563779710651384,142.4
21299200,15.072038163236268,229.6
21626880,11.473891919619145,177.2
21954560,12.467015888536995,197.2
22282240,4.437289753295282,132.4
22609920,6.5297384524963515,128.0
22937600,4.978992145349823,144.0
23265280,3.7942016586227902,142.8
23592960,8.626024545009987,127.2
23920640,0.47069672854965744,110.4
24248320,7.726271829347728,153.2
24576000,11.746157708316954,205.2
24903680,12.051407005624672,189.6
25231360,8.440437816114622,124.0
25559040,14.828227847160175,200.8
25886720,7.199289244186261,138.8
26214400,6.194266312603824,131.6
26542080,16.539225432731712,211.2
26869760,7.122224974564903,136.8
27197440,17.831012106396933,242.4
27525120,4.37110242621077,125.6
27852800,12.975063980468311,179.6
28180480,9.87955432026651,158.4
28508160,13.448798059459738,165.6
28835840,9.818670047316193,163.2
29163520,4.955413557633885,155.6
29491200,7.500487604613268,168.8
29818880,6.528157119837232,138.4
